,model,pass1,win_rate,count,SE(A),SE_x(A),SE_pred(A)
22,mistralai_mistral_7b_instruct_v0.1,0.4166666666666667,0.12028522379407766,4.0,0.01848919384688454,0.013203223175470175,0.012943152123281267
12,google_gemma_3_1b_it,0.3484528832630098,0.10125904323280245,4.0,0.017869407159962814,0.013886586586339527,0.011246262722728183
10,google_gemma_2b_it,0.3217299578059072,0.09900869161534018,4.0,0.01751911923462034,0.015284112272699829,0.00856244420667083
34,qwen2-1.5b-instruct,0.3118846694796062,0.09150694501892737,4.0,0.017373720492333083,0.012223110300586496,0.012346729863628296
41,qwen2.5-coder-1.5b-instruct,0.3111814345991561,0.09978305433748517,4.0,0.01736298783325739,0.010521635455033,0.01381189827102838
18,llama-3.2-1B-instruct,0.29254571026722925,0.08738773521593172,13.0,0.017061266190955406,0.017061266190955406,0.0
28,qwen1.5-1.8b-chat,0.24003750585597747,0.07021915188765826,3.0,0.016017724958710896,0.011361613962540651,0.011290759098444686
2,deepseek_r1_distill_qwen_1.5b,0.21835443037974683,0.06344913727323641,4.0,0.015493557170710862,0.010010960371126068,0.011825015274824357
37,qwen2-math-1.5b-instruct,0.21765119549929676,0.07793577581053128,4.0,0.015475544547427547,0.009908474902745637,0.011887581929941608
33,qwen2-0.5b-instruct,0.18509142053445854,0.06143956316701526,5.0,0.014565077136140012,0.007851323015506909,0.01226777073831591
40,qwen2.5-coder-0.5b-instruct,0.18115330520393813,0.06470689354033095,5.0,0.014444071546407243,0.007197423215790948,0.012523110711421696
27,qwen1.5-0.5b-chat,0.15133614627285513,0.05341294136030336,5.0,0.013440158410265055,0.007500088938875873,0.011152870661940373
