,model_a,model_b,sum,diff,total,accA,accB,"corr(A,B)",std_signtest,std(E(A-B)),E(std(A-B)),std(A-B),pvalue,benchmark_id
26,codegen-2b,codellama-7b,5079.0,-2863.0,18340.0,0.28255179934569247,0.4386586695747001,0.4395031948371188,0.003885883490206506,0.003710975093028666,0.0,0.0037109750930286664,0.0,safim
27,codegen-2b,deepseek-coder-1.3b,5106.0,-3614.0,18340.0,0.28255179934569247,0.4796074154852781,0.47286006626903315,0.003896198491810217,0.0036142886785680566,0.0,0.0036142886785680566,0.0,safim
28,codegen-2b,deepseek-coder-33b,7726.0,-6924.0,18340.0,0.28255179934569247,0.6600872410032715,0.34781434331756367,0.004792675451111392,0.003898465884269083,0.0,0.003898465884269083,0.0,safim
29,codegen-2b,deepseek-coder-6.7b,6909.0,-5885.0,18340.0,0.28255179934569247,0.6034351145038168,0.3819879371009455,0.004532191636274014,0.0038634789704241304,0.0,0.003863478970424131,0.0,safim
30,codegen-2b,gpt-3.5-turbo-0301,5538.0,-1206.0,18340.0,0.28255179934569247,0.34830970556161395,0.3078352006131583,0.004057673926965988,0.004028516266826876,0.0,0.004028516266826876,1.9885239641615677e-59,safim
31,codegen-2b,gpt-4-1106-preview,7157.0,-3787.0,18340.0,0.28255179934569247,0.4890403489640131,0.23325104023585336,0.004612816486817746,0.004353531711859681,0.0,0.004353531711859681,0.0,safim
32,codegen-2b,incoder-1b,4402.0,1030.0,18340.0,0.28255179934569247,0.22639040348964012,0.3741216663246828,0.0036176428386910297,0.0035937946933644388,0.0,0.0035937946933644383,9.803747613509262e-55,safim
33,codegen-2b,incoder-6b,4367.0,175.0,18340.0,0.28255179934569247,0.27300981461286805,0.4067344219063759,0.0036032323222588395,0.0036025433569331212,0.0,0.0036025433569331212,0.008454979904271017,safim
34,codegen-2b,mixtral-8x7b,4616.0,-2566.0,18340.0,0.28255179934569247,0.4224645583424209,0.4824478186306806,0.003704533860733485,0.0035575553887416183,0.0,0.0035575553887416183,0.0,safim
35,codegen-2b,phi-1.5,2719.0,715.0,18340.0,0.28255179934569247,0.2435659760087241,0.6215065211983256,0.0028431860031589294,0.0028285744558342128,0.0,0.0028285744558342128,3.699050636546782e-43,safim
36,codegen-2b,phi-2,2745.0,-115.0,18340.0,0.28255179934569247,0.28882224645583426,0.6333729399926074,0.002856747414924697,0.0028563721617521102,0.0,0.0028563721617521102,0.029546252699115903,safim
37,codegen-2b,starcoderbase-16b,5184.0,-3942.0,18340.0,0.28255179934569247,0.4974918211559433,0.4803015140295647,0.003925845147219193,0.003590712890703923,0.0,0.0035907128907039236,0.0,safim
38,codegen-2b,wizardcoder-15b,4988.0,-3510.0,18340.0,0.28255179934569247,0.47393675027262816,0.4819346012885967,0.0038509146309726443,0.0035822294668241537,0.0,0.0035822294668241533,0.0,safim
39,codegen-2b,wizardcoder-1b,3545.0,-1185.0,18340.0,0.28255179934569247,0.347164667393675,0.5604021935734633,0.003246450522705386,0.003211200113650362,0.0,0.003211200113650362,1.1482893655441466e-89,safim
40,codegen-2b,wizardcoder-33b,6660.0,-5434.0,18248.0,0.28320911880754057,0.5809951775537046,0.3826903130715295,0.004472206436454003,0.003891157866640783,0.0,0.003891157866640783,0.0,safim
41,codegen-2b,wizardcoder-3b,4189.0,-2335.0,18340.0,0.28255179934569247,0.4098691384950927,0.5247529356198344,0.003529034051316119,0.003401505110138337,0.0,0.0034015051101383372,1.4314922520352175e-301,safim
42,codegen-350m,codegen-16b,3331.0,-1745.0,18340.0,0.21248636859323883,0.30763358778625954,0.5502383176794079,0.003146936538824008,0.0030675054102596243,0.0,0.003067505410259624,8.23358796341705e-211,safim
43,codegen-350m,codegen-2b,2917.0,-1285.0,18340.0,0.21248636859323883,0.28255179934569247,0.5861436660176786,0.002944888684054695,0.002899085042582802,0.0,0.002899085042582802,3.084306152156161e-129,safim
44,codegen-350m,codegen-6b,3120.0,-1428.0,18340.0,0.21248636859323883,0.29034896401308613,0.5636557338410174,0.003045635778357457,0.002990874640148807,0.0,0.0029908746401488065,2.2935390596501966e-149,safim
45,codegen-350m,codellama-13b,6414.0,-5154.0,18340.0,0.21248636859323883,0.4935114503816794,0.3582636379705767,0.0043668185496566906,0.0038422568345843826,0.0,0.003842256834584383,0.0,safim
46,codegen-350m,codellama-34b,5906.0,-4594.0,18340.0,0.21248636859323883,0.4629770992366412,0.3840782170693691,0.004190321931699204,0.0037599939324804697,0.0,0.0037599939324804697,0.0,safim
47,codegen-350m,codellama-7b,5812.0,-4148.0,18340.0,0.21248636859323883,0.4386586695747001,0.3641194315573754,0.004156841559988205,0.0038065906991637923,0.0,0.0038065906991637923,0.0,safim
48,codegen-350m,deepseek-coder-1.3b,5997.0,-4899.0,18340.0,0.21248636859323883,0.4796074154852781,0.39459986560960697,0.004222480893467686,0.003733462492937902,0.0,0.003733462492937902,0.0,safim
49,codegen-350m,deepseek-coder-33b,8795.0,-8209.0,18340.0,0.21248636859323883,0.6600872410032715,0.2903018951624731,0.0051135038887854005,0.003901781804167019,0.0,0.00390178180416702,0.0,safim
50,codegen-350m,deepseek-coder-6.7b,7964.0,-7170.0,18340.0,0.21248636859323883,0.6034351145038168,0.31291898277350993,0.004865934900179522,0.003917087610267572,0.0,0.003917087610267571,0.0,safim
51,codegen-350m,gpt-3.5-turbo-0301,5695.0,-2491.0,18340.0,0.21248636859323883,0.34830970556161395,0.26232365171919475,0.004114788646614156,0.003990688911825977,0.0,0.003990688911825976,6.331511626758451e-247,safim
52,codegen-350m,gpt-4-1106-preview,7592.0,-5072.0,18340.0,0.21248636859323883,0.4890403489640131,0.19497656796144014,0.004750931496355935,0.004289652130599342,0.0,0.004289652130599343,0.0,safim
53,codegen-350m,incoder-1b,3861.0,-255.0,18340.0,0.21248636859323883,0.22639040348964012,0.38595045164126557,0.003388055917754849,0.003386499946611327,0.0,0.003386499946611327,4.329878442111066e-05,safim
54,codegen-350m,incoder-6b,4294.0,-1110.0,18340.0,0.21248636859323883,0.27300981461286805,0.37132375011928564,0.0035729890786054255,0.0035449286046393205,0.0,0.003544928604639321,5.84009461930061e-65,safim
55,codegen-350m,mixtral-8x7b,5401.0,-3851.0,18340.0,0.21248636859323883,0.4224645583424209,0.3982049421420683,0.004007169907671347,0.00369504126658021,0.0,0.0036950412665802093,0.0,safim
56,codegen-350m,phi-1.5,2764.0,-570.0,18340.0,0.21248636859323883,0.2435659760087241,0.5747476882172633,0.0028666171053642127,0.002857415796779664,0.0,0.0028574157967796643,1.760768931021157e-27,safim
57,codegen-350m,phi-2,3282.0,-1400.0,18340.0,0.21248636859323883,0.28882224645583426,0.5383464608272222,0.0031237045992153767,0.0030724258379228463,0.0,0.0030724258379228463,6.0415321655556436e-136,safim
58,codegen-350m,starcoderbase-16b,6207.0,-5227.0,18340.0,0.21248636859323883,0.4974918211559433,0.391425189243676,0.004295775149687148,0.0037449526852596756,0.0,0.003744952685259676,0.0,safim
59,codegen-350m,wizardcoder-15b,5917.0,-4795.0,18340.0,0.21248636859323883,0.47393675027262816,0.39750407810977223,0.0041942223802905534,0.0037234837373008893,0.0,0.0037234837373008906,0.0,safim
60,codegen-350m,wizardcoder-1b,4066.0,-2470.0,18340.0,0.21248636859323883,0.347164667393675,0.4888835706433766,0.0034768372010752146,0.0033315758712720743,0.0,0.0033315758712720743,0.0,safim
61,codegen-350m,wizardcoder-33b,7620.0,-6714.0,18248.0,0.21306444541867603,0.5809951775537046,0.31901030442059386,0.004783681026478561,0.003932568022218928,0.0,0.003932568022218929,0.0,safim
62,codegen-350m,wizardcoder-3b,4972.0,-3620.0,18340.0,0.21248636859323883,0.4098691384950927,0.4400740895467022,0.003844733383599606,0.0035577603431559894,0.0,0.003557760343155989,0.0,safim
63,codegen-6b,codegen-16b,2451.0,-317.0,18340.0,0.29034896401308613,0.30763358778625954,0.6818829840025588,0.00269943158004069,0.0026964125938172593,0.0,0.0026964125938172597,1.642253190551851e-10,safim
64,codegen-6b,codegen-2b,2403.0,143.0,18340.0,0.29034896401308613,0.28255179934569247,0.6796306046397318,0.002672868261456084,0.00267224808265341,0.0,0.00267224808265341,0.003761541019146779,safim
65,codegen-6b,codegen-350m,3120.0,1428.0,18340.0,0.29034896401308613,0.21248636859323883,0.5636557338410174,0.003045635778357457,0.002990874640148807,0.0,0.0029908746401488065,2.2935390596501966e-149,safim
66,codegen-6b,codellama-13b,5450.0,-3726.0,18340.0,0.29034896401308613,0.4935114503816794,0.4408927308833032,0.004025306177817176,0.0037353105351806467,0.0,0.0037353105351806463,0.0,safim
67,codegen-6b,codellama-34b,4904.0,-3166.0,18340.0,0.29034896401308613,0.4629770992366412,0.4795525359594941,0.0038183514503842084,0.0035992941416670664,0.0,0.0035992941416670664,0.0,safim
68,codegen-6b,codellama-7b,4996.0,-2720.0,18340.0,0.29034896401308613,0.4386586695747001,0.44810636316921104,0.003854001536984142,0.0036951312240434656,0.0,0.003695131224043465,0.0,safim
69,codegen-6b,deepseek-coder-1.3b,5113.0,-3471.0,18340.0,0.29034896401308613,0.4796074154852781,0.4688828874016045,0.003898868296777482,0.0036397985613755117,0.0,0.0036397985613755113,0.0,safim
70,codegen-6b,deepseek-coder-33b,7615.0,-6781.0,18340.0,0.29034896401308613,0.6600872410032715,0.35326114414456383,0.004758122538898414,0.003896886997349196,0.0,0.003896886997349196,0.0,safim
71,codegen-6b,deepseek-coder-6.7b,6744.0,-5742.0,18340.0,0.29034896401308613,0.6034351145038168,0.39551459133973793,0.004477745947142379,0.003834768132254998,0.0,0.003834768132254998,0.0,safim
72,codegen-6b,gpt-3.5-turbo-0301,5539.0,-1063.0,18340.0,0.29034896401308613,0.34830970556161395,0.3106803660440275,0.004058040258743647,0.0040354076320496726,0.0,0.004035407632049673,1.7998713823213983e-46,safim
73,codegen-6b,gpt-4-1106-preview,6998.0,-3644.0,18340.0,0.29034896401308613,0.4890403489640131,0.2508388338819854,0.004561289504550573,0.004318886975980743,0.0,0.004318886975980743,0.0,safim
74,codegen-6b,incoder-1b,4497.0,1173.0,18340.0,0.29034896401308613,0.22639040348964012,0.3686824921628313,0.0036564708242745885,0.0036258421152173554,0.0,0.0036258421152173554,3.6278058579982516e-69,safim
75,codegen-6b,incoder-6b,4382.0,318.0,18340.0,0.29034896401308613,0.27300981461286805,0.41016397361194107,0.003609415302821236,0.003607143733068342,0.0,0.003607143733068341,1.6614980281080513e-06,safim
76,codegen-6b,mixtral-8x7b,4477.0,-2423.0,18340.0,0.29034896401308613,0.4224645583424209,0.4981307751383664,0.0036483308524144172,0.0035154798820657847,0.0,0.0035154798820657843,1.012098175185963e-302,safim
77,codegen-6b,phi-1.5,2838.0,858.0,18340.0,0.29034896401308613,0.2435659760087241,0.6100746649613649,0.0029047373177463914,0.0028841223071063775,0.0,0.0028841223071063775,4.085577529038506e-59,safim
78,codegen-6b,phi-2,2732.0,28.0,18340.0,0.29034896401308613,0.28882224645583426,0.6379603413290476,0.0028499747754355464,0.0028499524783163394,0.0,0.002849952478316339,0.6054692212831877,safim
79,codegen-6b,starcoderbase-16b,5087.0,-3799.0,18340.0,0.29034896401308613,0.4974918211559433,0.48814236917938164,0.003888942639265389,0.0035755112003906238,0.0,0.0035755112003906238,0.0,safim
80,codegen-6b,wizardcoder-15b,4887.0,-3367.0,18340.0,0.29034896401308613,0.47393675027262816,0.4910694998136491,0.003811727436553231,0.0035625143371792348,0.0,0.003562514337179235,0.0,safim
81,codegen-6b,wizardcoder-1b,3524.0,-1042.0,18340.0,0.29034896401308613,0.347164667393675,0.5640189492638642,0.0032368205190089054,0.003209516635156834,0.0,0.003209516635156834,7.48113392218659e-70,safim
82,codegen-6b,wizardcoder-33b,6542.0,-5282.0,18248.0,0.2915387987724682,0.5809951775537046,0.39080480683432,0.004432410730795965,0.003880051941732502,0.0,0.003880051941732502,0.0,safim
83,codegen-6b,wizardcoder-3b,4160.0,-2192.0,18340.0,0.29034896401308613,0.4098691384950927,0.5271845707641469,0.0035167972729764664,0.0034042562396411477,0.0,0.003404256239641148,4.8833782605781424e-266,safim
84,codellama-13b,codegen-16b,5191.0,3409.0,18340.0,0.4935114503816794,0.30763358778625954,0.4647295138314338,0.003928494804371875,0.0036809209988069073,0.0,0.0036809209988069073,0.0,safim
85,codellama-13b,codegen-2b,5537.0,3869.0,18340.0,0.4935114503816794,0.28255179934569247,0.4337377694647415,0.004057307562112462,0.0037463498962762823,0.0,0.003746349896276282,0.0,safim
86,codellama-13b,codegen-350m,6414.0,5154.0,18340.0,0.4935114503816794,0.21248636859323883,0.3582636379705767,0.0043668185496566906,0.0038422568345843826,0.0,0.003842256834584383,0.0,safim
87,codellama-13b,codegen-6b,5450.0,3726.0,18340.0,0.4935114503816794,0.29034896401308613,0.4408927308833033,0.004025306177817176,0.0037353105351806467,0.0,0.0037353105351806463,0.0,safim
88,codellama-13b,codellama-34b,3752.0,560.0,18340.0,0.4935114503816794,0.4629770992366412,0.5915523754349963,0.003339889385193796,0.0033322701454639673,0.0,0.0033322701454639673,6.084942214203783e-20,safim
89,codellama-13b,codellama-7b,3456.0,1006.0,18340.0,0.4935114503816794,0.4386586695747001,0.6263103207014976,0.0032054391399561765,0.0031797455669379327,0.0,0.0031797455669379327,1.9038925390425177e-66,safim
90,codellama-13b,deepseek-coder-1.3b,4095.0,255.0,18340.0,0.4935114503816794,0.4796074154852781,0.5534128766472319,0.0034892141233971987,0.003487703282316222,0.0,0.003487703282316222,7.174362945009058e-05,safim
91,codellama-13b,deepseek-coder-33b,4777.0,-3055.0,18340.0,0.4935114503816794,0.6600872410032715,0.5101107360824797,0.00376858477549127,0.0035622018050131326,0.0,0.0035622018050131326,0.0,safim
92,codellama-13b,deepseek-coder-6.7b,4164.0,-2016.0,18340.0,0.4935114503816794,0.6034351145038168,0.560771747638189,0.0035184876346568547,0.00342358153514937,0.0,0.0034235815351493695,3.3102165593040875e-223,safim
93,codellama-13b,gpt-3.5-turbo-0301,6247.0,2663.0,18340.0,0.4935114503816794,0.34830970556161395,0.33041915925874554,0.004309594632544272,0.004174088198969489,0.0,0.004174088198969489,9.98128357278336e-257,safim
94,codellama-13b,gpt-4-1106-preview,6244.0,82.0,18340.0,0.4935114503816794,0.4890403489640131,0.3189029862309872,0.0043085597088633396,0.0043084332136841715,0.0,0.004308433213684171,0.30532977964923813,safim
95,codellama-13b,incoder-1b,6705.0,4899.0,18340.0,0.4935114503816794,0.22639040348964012,0.3127065669491594,0.004464779955492753,0.004005453450165697,0.0,0.004005453450165698,0.0,safim
96,codellama-13b,incoder-6b,6172.0,4044.0,18340.0,0.4935114503816794,0.27300981461286805,0.36034471037600485,0.004283646530294952,0.003962138140533378,0.0,0.003962138140533378,0.0,safim
97,codellama-13b,mixtral-8x7b,4217.0,1303.0,18340.0,0.4935114503816794,0.4224645583424209,0.5447535025428243,0.003540808744831891,0.0035017281010263136,0.0,0.003501728101026314,7.320026290425853e-91,safim
98,codellama-13b,phi-1.5,5994.0,4584.0,18340.0,0.4935114503816794,0.2435659760087241,0.3957282821920759,0.004221424613052543,0.003796585364941318,0.0,0.0037965853649413175,0.0,safim
99,codellama-13b,phi-2,5344.0,3754.0,18340.0,0.4935114503816794,0.28882224645583426,0.4542917854194885,0.0039859687857136455,0.0036882855666432635,0.0,0.003688285566643264,0.0,safim
100,codellama-13b,starcoderbase-16b,4095.0,-73.0,18340.0,0.4935114503816794,0.4974918211559433,0.5534235809623018,0.0034892141233971987,0.0034890903299054066,0.0,0.0034890903299054066,0.2605282573530834,safim
101,codellama-13b,wizardcoder-15b,4313.0,359.0,18340.0,0.4935114503816794,0.47393675027262816,0.5297502387145552,0.003580885196696678,0.003577966778526275,0.0,0.0035779667785262757,4.918083708108081e-08,safim
102,codellama-13b,wizardcoder-1b,5126.0,2684.0,18340.0,0.4935114503816794,0.347164667393675,0.4590444631104545,0.0039038216618688657,0.003751270110901477,0.0,0.003751270110901477,5e-323,safim
103,codellama-13b,wizardcoder-33b,5141.0,-1589.0,18248.0,0.4939171416045594,0.5809951775537046,0.4444138403939088,0.0039292397567390076,0.003876002509643314,0.0,0.0038760025096433136,1.903477670262177e-110,safim
104,codellama-13b,wizardcoder-3b,4806.0,1534.0,18340.0,0.4935114503816794,0.4098691384950927,0.4814876815221411,0.0037800065457877893,0.003729207183578844,0.0,0.003729207183578844,3.128250138470676e-110,safim
105,codellama-34b,codegen-16b,4667.0,2849.0,18340.0,0.4629770992366412,0.30763358778625954,0.5025235199083669,0.0037249424652679546,0.0035439251389999702,0.0,0.00354392513899997,0.0,safim
106,codellama-34b,codegen-2b,4977.0,3309.0,18340.0,0.4629770992366412,0.28255179934569247,0.4733247406772506,0.0038466660903941703,0.0036085802643947796,0.0,0.003608580264394779,0.0,safim
107,codellama-34b,codegen-350m,5906.0,4594.0,18340.0,0.4629770992366412,0.21248636859323883,0.3840782170693691,0.004190321931699204,0.0037599939324804697,0.0,0.0037599939324804697,0.0,safim
108,codellama-34b,codegen-6b,4904.0,3166.0,18340.0,0.4629770992366412,0.29034896401308613,0.47955253595949404,0.0038183514503842084,0.0035992941416670664,0.0,0.0035992941416670664,0.0,safim
109,codellama-34b,codellama-13b,3752.0,-560.0,18340.0,0.4629770992366412,0.4935114503816794,0.5915523754349963,0.003339889385193796,0.0033322701454639673,0.0,0.0033322701454639673,6.084942214203783e-20,safim
110,codellama-34b,codellama-7b,4030.0,446.0,18340.0,0.4629770992366412,0.4386586695747001,0.5571661257710023,0.0034614111773399953,0.003456750156575046,0.0,0.0034567501565750457,2.269446778108357e-12,safim
111,codellama-34b,deepseek-coder-1.3b,4399.0,-305.0,18340.0,0.4629770992366412,0.4796074154852781,0.519119380949343,0.003616409901590061,0.0036143243579406605,0.0,0.00361432435794066,4.534790967887289e-06,safim
112,codellama-34b,deepseek-coder-33b,5245.0,-3615.0,18340.0,0.4629770992366412,0.6600872410032715,0.4781476061009738,0.003948875258124298,0.003670853292699654,0.0,0.003670853292699654,0.0,safim
113,codellama-34b,deepseek-coder-6.7b,4670.0,-2576.0,18340.0,0.4629770992366412,0.6034351145038168,0.5186609945120452,0.003726139490353301,0.0035788837887977014,0.0,0.0035788837887977014,0.0,safim
114,codellama-34b,gpt-3.5-turbo-0301,6063.0,2103.0,18340.0,0.4629770992366412,0.34830970556161395,0.3329197156382334,0.004245652576460363,0.004160364110396099,0.0,0.0041603641103961,7.783422367668811e-164,safim
115,codellama-34b,gpt-4-1106-preview,6308.0,-478.0,18340.0,0.4629770992366412,0.4890403489640131,0.3114111430442197,0.004330584438749134,0.004326305895924174,0.0,0.004326305895924174,1.8711906928888265e-09,safim
116,codellama-34b,incoder-1b,6547.0,4339.0,18340.0,0.4629770992366412,0.22639040348964012,0.29414712535225773,0.004411861183020164,0.004051239532284046,0.0,0.004051239532284046,0.0,safim
117,codellama-34b,incoder-6b,6042.0,3484.0,18340.0,0.4629770992366412,0.27300981461286805,0.34605992161789606,0.004238293509881958,0.003999429276192786,0.0,0.003999429276192786,0.0,safim
118,codellama-34b,mixtral-8x7b,3549.0,743.0,18340.0,0.4629770992366412,0.4224645583424209,0.6105359369306178,0.0032482815722151537,0.003234477100900112,0.0,0.003234477100900112,7.3711759457747e-36,safim
119,codellama-34b,phi-1.5,5494.0,4024.0,18340.0,0.4629770992366412,0.2435659760087241,0.4238898455796748,0.004041522455879264,0.0037025629514366772,0.0,0.003702562951436677,0.0,safim
120,codellama-34b,phi-2,4834.0,3194.0,18340.0,0.4629770992366412,0.28882224645583426,0.4884966071269618,0.0037910018093279597,0.003566221699162941,0.0,0.003566221699162941,0.0,safim
121,codellama-34b,starcoderbase-16b,4401.0,-633.0,18340.0,0.4629770992366412,0.4974918211559433,0.5211311168148417,0.003617231906351578,0.0036082422503360954,0.0,0.0036082422503360954,1.3877438017266914e-21,safim
122,codellama-34b,wizardcoder-15b,4517.0,-201.0,18340.0,0.4629770992366412,0.47393675027262816,0.5056292903792079,0.003664592715277329,0.003663699016073483,0.0,0.0036636990160734836,0.002918065311767963,safim
123,codellama-34b,wizardcoder-1b,4998.0,2124.0,18340.0,0.4629770992366412,0.347164667393675,0.4553106757113397,0.0038547728772374344,0.003758716257742861,0.0,0.003758716257742861,1.751908357933609e-204,safim
124,codellama-34b,wizardcoder-33b,5474.0,-2144.0,18248.0,0.46350284962735644,0.5809951775537046,0.41849723761991553,0.00405449831501401,0.003960109294183319,0.0,0.003960109294183319,1.9850340349980356e-189,safim
125,codellama-34b,wizardcoder-3b,4706.0,974.0,18340.0,0.4629770992366412,0.4098691384950927,0.48266719198021385,0.0037404739119176653,0.003719859941095596,0.0,0.003719859941095596,5.581918090185629e-46,safim
126,codellama-7b,codegen-16b,4857.0,2403.0,18340.0,0.4386586695747001,0.30763358778625954,0.4619131338275413,0.0038000098329391335,0.003674779190530299,0.0,0.0036747791905302985,5.170678075911906e-272,safim
127,codellama-7b,codegen-2b,5079.0,2863.0,18340.0,0.4386586695747001,0.28255179934569247,0.43950319483711875,0.003885883490206506,0.003710975093028666,0.0,0.0037109750930286664,0.0,safim
128,codellama-7b,codegen-350m,5812.0,4148.0,18340.0,0.4386586695747001,0.21248636859323883,0.36411943155737536,0.004156841559988205,0.0038065906991637923,0.0,0.0038065906991637923,0.0,safim
129,codellama-7b,codegen-6b,4996.0,2720.0,18340.0,0.4386586695747001,0.29034896401308613,0.44810636316921093,0.003854001536984142,0.0036951312240434656,0.0,0.003695131224043465,0.0,safim
130,codellama-7b,codellama-13b,3456.0,-1006.0,18340.0,0.4386586695747001,0.4935114503816794,0.6263103207014976,0.0032054391399561765,0.0031797455669379327,0.0,0.0031797455669379327,1.9038925390425177e-66,safim
131,codellama-7b,codellama-34b,4030.0,-446.0,18340.0,0.4386586695747001,0.4629770992366412,0.5571661257710023,0.0034614111773399953,0.003456750156575046,0.0,0.0034567501565750457,2.269446778108357e-12,safim
132,codellama-7b,deepseek-coder-1.3b,4275.0,-751.0,18340.0,0.4386586695747001,0.4796074154852781,0.5332709732514515,0.003565075471816254,0.0035522295195662373,0.0,0.0035522295195662373,1.3143877525594138e-30,safim
